city,bathrooms,bedrooms,balconies,postedOn,furnishing,facing,flrNum,totalFlrNum,RentOrSale,locality,carpetArea,carpetAreaUnit,Lat,Long,noOfLifts,rentPrice,securityDeposit,maintenanceCharges,maintenanceChargesFrequency,firstMonthCharges,brokerage,exactPrice,sqftPrice,Bank & ATM,Golf Course,Early Learning Centre,Kids Play Area,Security,Meditation Area,Park,Multipurpose Courts,Intercom Facility,Rain Water Harvesting,AEROBICS ROOM,DTH Television Facility,Banquet Hall,Piped Gas,Earth quake resistant,Private Garden,Skydeck,Internet/Wi-Fi Connectivity,Cafeteria/Food Court,Grand Entrance lobby,Event Space & Amphitheatre,Conference Room,Recreational Pool,Visitor Parking,Guest Accommodation,Kids Play Pool With Water Slides,Concierge Services,Mini Cinema Theatre,Indoor Games Room,Outdoor Tennis Courts,Flower Gardens,Vaastu Compliant,Health club with Steam / Jaccuzi,CCTV Camera,Cricket net practice,Bar/Lounge,Club House,Air Conditioned,Canopy Walk,Fire Fighting Equipment,Private Terrace/Garden,Cycling & Jogging Track,RO Water System,Activity Deck4,Power Back Up,Reserved Parking,Barbeque Pit,Dance Studio,Kids Club,Service/Goods Lift,Retail Boulevard (Retail Shops),Waste Disposal,Lift,Library,Laundry Service,Rentable Community Space,Indoor Squash & Badminton Courts,Maintenance Staff,Jogging and Strolling Track,Library And Business Centre,Water Storage,Multipurpose Hall,Coffee Lounge & Restaurants,Gymnasium,Swimming Pool,Arts & Craft Studio
Patna,2,3,2,"May 30, '23",Unfurnished,West,3,4,Rent,Danapur,9,9,25.6355556,85.0408333,9,9,9,9,9,9,9,14990,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 09, '23",Semi-Furnished,South - East,3,4,Rent,Rukanpura,1100,Sq-ft,25.61831283569336,85.07318878173828,9,"15,000","30,000","1,000",Monthly,"46,000",9,15000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 12, '23",Semi-Furnished,9,5,7,Rent,Saguna More,1150,Sq-ft,25.622683,85.040283,2,"20,000",9,"2,200",Monthly,"22,200",9,20000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,2,"Jun 17, '23",Semi-Furnished,East,2,2,Rent,Harnichak,1000,Sq-ft,25.580772,85.096726,9,,"8,000",9,9,"16,000",9,8000,7.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,3,2,"Jun 23, '23",Furnished,9,3,4,Rent,Kaliket Nagar,280,Sq-ft,25.613029,85.049991,9,,"16,000",9,9,"24,000",9,8000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,1,"Jun 27, '23",Semi-Furnished,9,3,6,Rent,Danapur,950,Sq-ft,25.5821444,84.995435,9,"12,000","24,000","1,500",Monthly,"37,500",9,12000,11.0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Patna,9,3,9,"Jun 26, '23",9,9,9,9,Rent,Kankarbagh,9,9,25.5934403,85.1848704,9,9,9,9,9,9,9,15000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 02, '23",Semi-Furnished,East,1,4,Rent,Boring Road,9,9,25.6150768,85.1155441,9,"15,000","30,000","1,500",Monthly,"54,000",15 days,15000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"May 24, '23",Unfurnished,West,2,3,Rent,Haroon Nagar,850,Sq-ft,25.582124710083008,85.07915496826172,9,,"12,000",9,9,"26,000",9,14000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"May 23, '23",Semi-Furnished,9,1,2,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,9000,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"May 22, '23",Semi-Furnished,East,3,8,Rent,Bailey Road,1280,Sq-ft,25.60399055480957,85.10521697998047,9,"15,000","15,000","1,200",Monthly,"31,200",9,15000,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"Jun 17, '23",Unfurnished,9,Ground,3,Rent,Anisabad,9,9,25.577863693237305,85.09346008300781,9,9,9,9,9,9,9,11000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,2,"Jun 20, '23",Furnished,North,5,5,Rent,9,1200,Sq-ft,9.0,9.0,9,,"50,000",9,9,"1,00,000",9,50000,29.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"May 25, '23",Unfurnished,9,1,3,Rent,Anandpuri,1100,Sq-ft,25.6178291,85.1187606,1,,9,9,9,"33,000",15 days,22000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,3,"Jun 05, '23",Unfurnished,9,3,4,Rent,Rajeev Nagar,1000,Sq-ft,25.631892,85.093396,9,"14,500","14,500","1,000",Monthly,"30,000",9,14500,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"May 06, '23",Semi-Furnished,9,2,4,Rent,Anisabad,9,9,25.578237,85.093133,9,9,9,9,9,9,9,11000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 03, '23",Semi-Furnished,East,4,4,Rent,Kankarbagh,1100,Sq-ft,25.5934403,85.1848704,9,"15,000","30,000","1,500",Monthly,"46,500",9,15000,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"May 14, '23",Furnished,North,2,5,Rent,Gandhi Maidan Road,1300,Sq-ft,25.619286,85.145687,9,,9,9,9,"48,000",30 days,24000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,9,"Jun 18, '23",Semi-Furnished,9,1,5,Rent,Kidwaipur Postal Colony,9,9,25.6143326,85.124597,9,9,9,9,9,9,9,14000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"Jun 20, '23",Furnished,9,2,4,Rent,Birla Colony,1300,Sq-ft,25.581892013549805,85.06880950927734,9,"13,000","2,000",500,Monthly,"15,500",9,13000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"May 07, '23",Furnished,9,2,4,Rent,Shri Krishna Puram,1400,Sq-ft,25.6176171,85.0423267,9,"20,000","40,000","1,500",Monthly,"61,500",9,20000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,9,"Jun 25, '23",Semi-Furnished,North,3,5,Rent,Saguna More,9,9,25.622683,85.040283,9,9,9,9,9,9,9,9500,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 03, '23",Semi-Furnished,North,1,5,Rent,Jaganpura,1200,Sq-ft,25.536534,85.144162,1,"9,000","18,000","1,000",Monthly,"28,000",No brokerage,9000,6.0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
Patna,2,3,2,"Jun 23, '23",Semi-Furnished,East,4,4,Rent,Ashiana Digha Road,1225,Sq-ft,25.6258867,85.0846664,1,"13,000","13,000","1,800",Monthly,"34,300",15 days,13000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 02, '23",Furnished,East,5,7,Rent,Kankarbagh,1600,Sq-ft,25.593441009521484,85.18486785888672,9,"30,000",9,"2,100",Monthly,"52,100",20 days,30000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 26, '23",Semi-Furnished,East,4,6,Rent,Khagaul Road,1500,Sq-ft,25.6202301912571,85.060315801733,9,"20,000","40,000","2,000",Monthly,"72,000",15 days,20000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,1,"Jun 18, '23",Unfurnished,North,2,4,Rent,9,1000,Sq-ft,9.0,9.0,9,,"18,000",9,9,"36,000",9,18000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 27, '23",Semi-Furnished,North,2,5,Rent,Boring Canal Road,1500,Sq-ft,25.616406,85.12093,9,"26,000","26,000","1,500",Monthly,"66,500",15 days,26000,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 28, '23",Semi-Furnished,East,2,6,Rent,E Gola Road,1151,Sq-ft,25.629631,85.064052,1,"15,500","15,500","1,600",Monthly,"40,350",15 days,15500,11.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 25, '23",Semi-Furnished,East,3,5,Rent,Boring Road,1450,Sq-ft,25.6150768,85.1155441,9,"20,000","20,000","1,500",Monthly,"41,500",9,20000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,3,"Jun 26, '23",Semi-Furnished,East,9,11,Rent,Bailey Road,1250,Sq-ft,25.6039915,85.1052187,9,"28,000","56,000","4,000",Monthly,"88,000",9,28000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,3,"Jun 28, '23",Semi-Furnished,North - West,6,8,Rent,Saguna More,1600,Sq-ft,25.622682571411133,85.040283203125,1,"23,000","23,000","2,000",Monthly,"48,000",9,23000,14.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 21, '23",Unfurnished,East,6,7,Rent,Bailey Road,1230,Sq-ft,25.6039915,85.1052187,2,"20,000","40,000","3,000",Monthly,"83,000",30 days,20000,11.0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
Patna,3,3,3,"Jun 26, '23",Furnished,9,3,6,Rent,Bailey Road,1500,Sq-ft,25.60399055480957,85.10521697998047,9,"30,000","30,000","1,500",Monthly,"61,500",9,30000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,2,"Jun 24, '23",Semi-Furnished,East,4,4,Rent,New Dak Bunglow Road,800,Sq-ft,25.6101228,85.1364181,9,"16,000","16,000","2,300",Monthly,"34,300",9,16000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,3,3,3,"Jun 19, '23",Semi-Furnished,East,1,7,Rent,Rajeev Nagar,1785,Sq-ft,25.631892,85.093396,9,"25,000","25,000","4,000",Monthly,"54,000",9,25000,13.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0
Patna,1,1,1,"Jun 24, '23",Unfurnished,East,1,4,Rent,Boring Canal Road,750,Sq-ft,25.616405487060547,85.12093353271484,9,"11,500","11,500",500,Monthly,"29,250",15 days,11500,10.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 26, '23",Unfurnished,9,1,4,Rent,Saguna More,9,9,25.622683,85.040283,9,9,9,9,9,9,9,12000,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,2,2,"Jun 07, '23",Unfurnished,East,2,4,Rent,9,1000,Sq-ft,9.0,9.0,9,"13,000","13,000","1,000",Monthly,"27,000",9,13000,13.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 19, '23",Unfurnished,9,1,4,Rent,Danapur Khagaul Road,9,9,25.6063016,85.040142,1,,"30,000",9,9,"45,000",9,15000,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Patna,2,2,2,"Jun 27, '23",Unfurnished,9,2,4,Rent,AG Colony,800,Sq-ft,25.6182324,85.0851076,9,"8,000","8,000",800,Monthly,"20,800",15 days,8000,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,1,"May 10, '23",Furnished,9,1,3,Rent,Exhibition Road,9,9,25.6106702,85.1427036,1,"30,000","60,000","2,000",Monthly,"92,000",9,30000,22.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 21, '23",Unfurnished,North,3,4,Rent,Buddha Colony,9,9,25.62324333190918,85.12863159179688,9,"27,000",9,"2,000",Monthly,"29,000",9,27000,19.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,1,2,1,"May 23, '23",Semi-Furnished,9,1,2,Rent,New Jakkanpur,450,Sq-ft,25.622474670410156,85.11334991455078,9,9,9,9,9,9,9,8000,16.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 17, '23",Unfurnished,North - West,4,4,Rent,Rupaspur,1300,Sq-ft,25.609352,85.059968,9,"12,000","24,000","1,300",Monthly,"37,300",9,12000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,2,"Jun 26, '23",Semi-Furnished,East,1,4,Rent,Patliputra Colony,9,9,25.627595,85.108032,9,"18,000","18,000","1,500",Monthly,"46,500",15 days,18000,12.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,9,2,9,"Jun 18, '23",9,9,9,9,Rent,Gandhinagar,9,9,23.19778359,72.60999107,9,9,9,9,9,9,9,25000,17.0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
Patna,2,3,1,"Jun 18, '23",Unfurnished,North - West,1,3,Rent,Nehru Nagar,1207,Sq-ft,25.624508,85.1182425,9,"18,000","20,000","1,000",Monthly,"39,000",9,18000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,2,2,2,"Jun 22, '23",Furnished,West,3,7,Rent,Gandhinagar,900,Sq-ft,23.1842989508161,72.6475030332996,9,"23,000","33,000","1,000",Monthly,"57,000",9,23000,20.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Gandhinagar,3,3,2,"Jun 23, '23",Semi-Furnished,East,3,10,Rent,Sargasan,150,Sq-yrd,23.18488121032715,72.61585235595703,2,"23,000","40,000","2,200",Monthly,"65,200",9,23000,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Patna,2,3,3,"Jun 20, '23",Furnished,9,2,4,Rent,Kumhrar,1300,Sq-ft,25.5930895,85.1850055,9,"25,000","50,000","1,500",Monthly,"76,500",9,25000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,1,1,1,"Jun 26, '23",Furnished,South - East,1,2,Rent,Sector 27,9,9,23.250534,72.64755,9,9,9,9,9,9,9,16000,15.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,2,2,1,"Jun 24, '23",Unfurnished,North - West,2,5,Rent,Gandhinagar,9,9,23.0395677,72.5660045,9,,"48,000",9,9,"72,000",9,24000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,2,2,9,"Jun 27, '23",Furnished,9,5,13,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,25000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,3,3,1,"Jun 04, '23",Furnished,9,2,4,Rent,Gandhinagar,1100,Sq-ft,23.1620145409172,72.6579541421117,1,"23,000","46,000","2,000",Monthly,"71,000",9,23000,12.0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Gandhinagar,3,3,1,"May 23, '23",Semi-Furnished,East,5,14,Rent,Khoraj,1134,Sq-ft,23.1532438,72.554934,2,"17,000","34,000","2,000",Monthly,"53,000",9,17000,9.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,2,2,9,"Jun 24, '23",Semi-Furnished,9,2,3,Rent,9,9,9,9.0,9.0,9,9,9,9,9,9,9,9000,8.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Gandhinagar,2,2,2,"Jun 02, '23",Unfurnished,North - East,1,5,Rent,Kudasan,97,Sq-yrd,23.1698784,72.6232479,9,"20,000","40,000","1,000",Monthly,"81,000",30 days,20000,17.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
